12.199999999999973,-1.0,-1.0,91.0
12.299999999999972,-1.0,-1.0,91.0
12.399999999999972,-1.0,-1.0,91.0
12.499999999999972,-1.0,-1.0,91.0
12.599999999999971,-1.0,-1.0,91.0
12.69999999999997,-1.0,-1.0,91.0
12.79999999999997,-1.0,-1.0,91.0
12.89999999999997,-1.0,-1.0,91.0
12.99999999999997,-1.0,-1.0,91.0
13.09999999999997,-1.0,-1.0,91.0
13.199999999999969,-1.0,-1.0,91.0
13.299999999999969,-1.0,-1.0,91.0
13.399999999999968,-1.0,-1.0,91.0
13.499999999999968,-1.0,-1.0,91.0
13.599999999999968,-1.0,-1.0,91.0
13.699999999999967,-1.0,-1.0,91.0
13.799999999999967,-1.0,-1.0,91.0
13.899999999999967,-1.0,-1.0,91.0
13.999999999999966,-1.0,-1.0,91.0
14.099999999999966,-1.0,-1.0,91.0
14.199999999999966,-1.0,-1.0,91.0
14.299999999999965,-1.0,-1.0,91.0
14.399999999999965,-1.0,-1.0,91.0
14.499999999999964,-1.0,-1.0,91.0
14.599999999999964,-1.0,-1.0,91.0
14.699999999999964,-1.0,-1.0,91.0
14.799999999999963,-1.0,-1.0,91.0
14.899999999999963,-1.0,-1.0,91.0
14.999999999999963,-1.0,-1.0,91.0
15.099999999999962,-1.0,-1.0,91.0
15.199999999999962,-1.0,-1.0,91.0
15.299999999999962,-1.0,-1.0,91.0
15.399999999999961,-1.0,-1.0,91.0
15.499999999999961,-1.0,-1.0,91.0
15.59999999999996,-1.0,-1.0,91.0
15.69999999999996,-1.0,-1.0,91.0
15.79999999999996,-1.0,-1.0,91.0
15.89999999999996,-1.0,-1.0,91.0
15.99999999999996,-1.0,-1.0,91.0
